"","NATCODE","COD_INE","PROVINCIA","MUN_NAME","POBLACION_MUNI","Area..km2.","POBLACION_CAPITAL","CAI_num","X2020_indGini","X2020_indP80.P20","X2020_indUnitCons.60.","X2020_income_mean_HH","X2020_income_mean_PP","Popul.Density..peopl.km2.","population_log","PV.20kw.capacity","PV.20kw.units","tot_units_PV","tot_cap_PV","cap_PV.20kW","wind.onshore","cogenNG.B_OilCoal","solar_therm","HP_gen","hydro.10MW","hydro.10MW.1","cogenWastBio","other_pow_plans","PoorHousing.","VulnerableAge.","Unemployed.","HigherEdu.","LowEdu.","X2021_POBLACION_MUNI","X..male","X..female","gender.ratio..m.f.","hydro_total","Renewable_profile","Income_level_PP","CCAA","Con_CAI"
"3972",34092525056,25056,"Lleida","Bovera",263,33.2194,263,NA,32,2.6,NA,21489,9297,7.91706051283286,2.41995574848976,0,0,1,1000000,1000000,0,0,0,0,0,0,0,0,4,0.419230769230769,0.60593220338983,0.147679324894515,0.738396624472574,260,56.1538461538462,43.8461538461538,"1.280701754385965",0,"Solar PV","Low Income","Cataluña","Sin CAIs"
"3973",34092525057,25057,"Lleida","Es Bòrdes",282,21.670186,185,NA,29.3,2.3,NA,39909,17801,13.0132708597887,2.45024910831936,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.28421052631579,0.404858299595142,0.534412955465587,0.218623481781377,285,55.4385964912281,44.5614035087719,"1.2440944881889764",0,"None","Medium Income","Cataluña","Sin CAIs"
"3974",34092525058,25058,"Lleida","Les Borges Blanques",6248,61.6606,6009,NA,30.3,2.7,18.7,31549,12498,101.328887490553,3.79574102086924,20000,1,54,7006800,6986800,0,0,24290000,0,370000,0,0,0,2.63013698630137,0.339308785529716,0.508120649651972,0.0460979342004591,0.00899005355776588,6192,51.1304909560724,48.8695090439276,"1.046265697290152",370000,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"3975",34092525059,25059,"Lleida","Bossòst",1121,27.8566,1115,NA,30.5,2.6,14.8,34180,13234,40.2418098403969,3.04960561259497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.278424350940018,0.50775594622544,0.0511247443762781,0.0112474437627812,1117,48.8809310653536,51.1190689346464,"0.9562171628721541",0,"None","Medium Income","Cataluña","Sin CAIs"
"3976",34092525060,25060,"Lleida","Cabanabona",62,14.1635,59,NA,28.872,NA,NA,28075.6594,15742,4.37744907685247,1.79239168949825,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.333333333333333,0.344827586206897,0.338983050847458,0.457627118644068,60,45,55,"0.8181818181818182",0,"None","Medium Income","Cataluña","Sin CAIs"
"3977",34092525061,25061,"Lleida","Cabó",98,79.1801,44,NA,28.872,NA,NA,28075.6594,15742,1.23768472128729,1.9912260756925,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.360824742268041,0.563218390804598,0.252873563218391,0.436781609195402,97,50.5154639175258,49.4845360824742,"1.0208333333333333",0,"None","Medium Income","Cataluña","Sin CAIs"
"3978",34092525062,25062,"Lleida","Camarasa",786,156.588869,506,NA,27.5,2.3,9.2,34776,15016,5.01951387106577,2.89542254603941,40000,2,3,153400,113400,0,0,0,0,15000000,0,0,0,9,0.39093137254902,0.482044198895028,0.0341997264021888,0.0027359781121751,816,50.8578431372549,49.1421568627451,"1.0349127182044888",1.5e+07,"Hydro","Medium Income","Cataluña","Sin CAIs"
"3979",34092525063,25063,"Lleida","Canejan",92,48.524875,63,NA,28.872,NA,NA,28075.6594,15742,1.89593481693667,1.96378782734556,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.314606741573034,0.51219512195122,0.268292682926829,0.548780487804878,89,50.561797752809,49.438202247191,"1.0227272727272727",0,"None","Medium Income","Cataluña","Sin CAIs"
"3980",34092525064,25064,"Lleida","Castellar de la Ribera",135,60.268014,41,NA,20.7,2.1,NA,42646,12636,2.23999417004184,2.13033376849501,0,0,1,5000,5000,0,0,0,0,0,0,0,0,23,0.375,0.433962264150943,0.425925925925926,0.37037037037037,136,49.2647058823529,50.7352941176471,"0.9710144927536232",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"3981",34092525067,25067,"Lleida","Castelldans",895,64.3186,826,NA,28.7,2.5,16.9,28531,12131,13.9151038735296,2.95182303531591,0,0,5,580000,580000,0,0,0,0,0,0,0,0,1,0.333333333333333,0.489116517285531,0.0379266750948167,0.00505689001264223,894,53.4675615212528,46.5324384787472,"1.1490384615384615",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"3982",34092525068,25068,"Lleida","Castellnou de Seana",715,16.3107,638,NA,31.2,2.7,21.3,28133,11740,43.8362547284911,2.85430604180108,0,0,8,208500,208500,0,0,0,0,0,0,0,0,8,0.382608695652174,0.552542372881356,0.0472175379426644,NA,690,52.1739130434783,47.8260869565217,"1.0909090909090908",0,"Solar PV","Low Income","Cataluña","Sin CAIs"
"3983",34092525070,25070,"Lleida","Castellserà",961,15.855858,909,NA,27.7,2.4,15.2,31101,12727,60.6085145313486,2.98272338766855,0,0,2,102000,102000,0,0,0,0,340000,0,0,0,1,0.384065372829418,0.532710280373832,0.0497685185185185,0.00231481481481481,979,51.2768130745659,48.7231869254341,"1.0524109014675052",340000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"3984",34092525071,25071,"Lleida","Cava",51,41.6631,24,NA,28.872,NA,NA,28075.6594,15742,1.22410478336946,1.70757017609794,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.404255319148936,NA,NA,NA,47,70.2127659574468,29.7872340425532,"2.357142857142857",0,"None","Medium Income","Cataluña","Sin CAIs"
"3985",34092525072,25072,"Lleida","Cervera",9393,55.2145,9307,NA,29.7,2.7,18.8,32781,12358,170.118356591113,3.97280432233658,0,0,15,2228600,2228600,0,0,0,0,0,0,0,0,5.34918276374443,0.295554365291912,0.47302041347029,0.0567366803278689,0.00627561475409836,9335,51.0551687198714,48.9448312801285,"1.043116655723353",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"3986",34092525073,25073,"Lleida","Cervià de les Garrigues",642,34.0379,578,NA,29.4,2.4,23.5,24028,10700,18.8613281077857,2.80753502806885,0,0,5,1650500,1650500,0,0,0,0,0,0,0,0,6,0.371428571428571,0.563451776649746,0.0333889816360601,0.00834724540901502,665,53.2330827067669,46.7669172932331,"1.1382636655948553",0,"Solar PV","Low Income","Cataluña","Sin CAIs"
"3987",34092525074,25074,"Lleida","Ciutadilla",190,16.4705,177,NA,26.3,2.5,NA,35128,12695,11.5357760845147,2.27875360095283,0,0,1,45000,45000,0,0,0,0,0,0,0,0,16,0.361386138613861,0.528089887640449,0.300546448087432,0.431693989071038,202,51.4851485148515,48.5148514851485,"1.0612244897959184",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"3988",34092525075,25075,"Lleida","Clariana de Cardener",162,40.6697,52,NA,29.8,2.7,NA,39850,12183,3.98330944167279,2.20951501454263,20000,1,0,20000,0,0,0,0,0,2370000,0,0,0,21,0.316455696202532,0.433823529411765,0.419117647058824,0.330882352941176,158,52.5316455696203,47.4683544303797,"1.1066666666666667",2370000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"3989",34092525076,25076,"Lleida","El Cogul",151,17.4725,148,NA,22.5,2,NA,24555,11596,8.64215195306911,2.17897694729317,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.406896551724138,0.532846715328467,0.175182481751825,0.525547445255474,145,57.2413793103448,42.7586206896552,"1.3387096774193548",0,"None","Low Income","Cataluña","Sin CAIs"
"3990",34092525077,25077,"Lleida","Coll de Nargó",548,152.607,405,NA,32.7,3,22.8,30026,12604,3.59092309002864,2.73878055848437,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.364468864468865,0.571725571725572,0.0348360655737705,0.0040983606557377,546,51.8315018315018,48.1684981684982,"1.0760456273764258",0,"None","Medium Income","Cataluña","Sin CAIs"
"3991",34092525078,25078,"Lleida","Corbins",1462,21.3788,1406,NA,27.6,2.3,12.3,35602,12576,68.3855033958875,3.16494737262184,0,0,10,559800,559800,0,0,0,0,0,0,0,0,3,0.304787592717465,0.433414043583535,0.0474683544303797,0.00158227848101266,1483,55.4956169925826,44.5043830074174,"1.246969696969697",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"3992",34092525079,25079,"Lleida","Cubells",356,39.0567,292,NA,24.6,2.2,NA,31509,12817,9.11495338827909,2.55144999797288,0,0,3,162250,162250,0,0,0,0,0,0,0,0,11,0.356545961002786,0.468944099378882,0.304615384615385,0.476923076923077,359,50.974930362117,49.025069637883,"1.0397727272727273",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"3993",34092525081,25081,"Lleida","L'Espluga Calba",331,21.45,319,NA,26.3,2.2,NA,25417,11502,15.4312354312354,2.51982799377572,0,0,1,1700,1700,0,0,0,0,0,0,0,0,8,0.441358024691358,0.559027777777778,0.251724137931034,0.551724137931034,324,49.6913580246914,50.3086419753086,"0.9877300613496932",0,"Solar PV","Low Income","Cataluña","Sin CAIs"
"3994",34092525082,25082,"Lleida","Espot",377,97.372009,313,NA,27.4,2.8,NA,40228,15576,3.87174922107235,2.57634135020579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.268493150684932,0.398773006134969,0.409090909090909,0.312121212121212,365,53.4246575342466,46.5753424657534,"1.1470588235294117",0,"None","Medium Income","Cataluña","Sin CAIs"
"3995",34092525085,25085,"Lleida","Estaràs",169,21.1466,23,NA,30.3,2.5,NA,35114,14495,7.99182847360805,2.22788670461367,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.406976744186047,0.452054794520548,0.387755102040816,0.414965986394558,172,50,50,"1",0,"None","Medium Income","Cataluña","Sin CAIs"
"3996",34092525086,25086,"Lleida","Esterri d'Àneu",841,8.553475,836,NA,32.2,2.9,14.2,33167,15225,98.3226115701513,2.92479599579791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259661835748792,0.430183356840621,0.0587412587412587,0.00699300699300699,828,49.2753623188406,50.7246376811594,"0.9714285714285714",0,"None","Medium Income","Cataluña","Sin CAIs"
"3997",34092525087,25087,"Lleida","Esterri de Cardós",62,16.497125,26,NA,28.872,NA,NA,28075.6594,15742,3.7582306007865,1.79239168949825,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.328125,0.423076923076923,0.5,0.25,64,50,50,"1",0,"None","Medium Income","Cataluña","Sin CAIs"
"3998",34092525088,25088,"Lleida","Estamariu",128,21.3796,97,NA,32.1,2.8,NA,33822,11005,5.98701565978784,2.10720996964787,0,0,2,10000,10000,0,0,0,0,0,0,0,0,9,0.392307692307692,0.585585585585586,0.247787610619469,0.557522123893805,130,56.9230769230769,43.0769230769231,"1.3214285714285714",0,"Solar PV","Low Income","Cataluña","Sin CAIs"
"3999",34092525089,25089,"Lleida","Farrera",121,63.379955,35,NA,34.5,2.1,NA,22160,10786,1.90912095156899,2.08278537031645,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.318965517241379,0.519607843137255,0.423076923076923,0.278846153846154,116,56.8965517241379,43.1034482758621,"1.32",0,"None","Low Income","Cataluña","Sin CAIs"
"4000",34092525092,25092,"Lleida","La Floresta",154,5.6151,136,NA,27.4,2.3,NA,38293,16374,27.4260476215918,2.18752072083646,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.303448275862069,0.536764705882353,0.386861313868613,0.35036496350365,145,54.4827586206897,45.5172413793103,"1.196969696969697",0,"None","Medium Income","Cataluña","Sin CAIs"
"4001",34092525093,25093,"Lleida","Fondarella",778,5.350796,775,NA,29,2.2,12.1,39964,14171,145.398927561432,2.89097959698969,0,0,0,0,0,0,990000,0,0,0,0,0,0,12,0.313451776649746,0.45166163141994,0.0476900149031297,0.0029806259314456,788,49.746192893401,50.253807106599,"0.98989898989899",0,"None","Medium Income","Cataluña","Sin CAIs"
"4002",34092525094,25094,"Lleida","Foradada",191,28.9108,59,NA,31,3,NA,30769,13675,6.60652766440223,2.28103336724773,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.376237623762376,0.519774011299435,0.292134831460674,0.466292134831461,202,62.3762376237624,37.6237623762376,"1.6578947368421053",0,"None","Medium Income","Cataluña","Sin CAIs"
"4003",34092525096,25096,"Lleida","La Fuliola",1238,11.1307,979,NA,29.4,2.6,19.9,32888,11565,111.223912242716,3.0927206446841,0,0,1,33600,33600,0,0,0,0,0,0,0,0,5,0.366265060240964,0.529126213592233,0.0307692307692308,0.00769230769230769,1245,50.6024096385542,49.3975903614458,"1.024390243902439",0,"Solar PV","Low Income","Cataluña","Sin CAIs"
"4004",34092525097,25097,"Lleida","Fulleda",98,16.3345,96,NA,27.8,2.3,NA,29619,12440,5.99957145918149,1.9912260756925,0,0,0,0,0,49500000,0,0,0,0,0,0,0,3,0.43,0.587628865979381,0.350515463917526,0.463917525773196,100,49,51,"0.9607843137254902",0,"Wind Onshore","Medium Income","Cataluña","Sin CAIs"
"4005",34092525098,25098,"Lleida","Gavet de la Conca",261,91.0811,30,NA,26.5,2.2,NA,33386,13228,2.86557803979091,2.41664050733828,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.402214022140221,0.564,0.308,0.516,271,50.9225092250922,49.0774907749078,"1.037593984962406",0,"None","Medium Income","Cataluña","Sin CAIs"
"4006",34092525099,25099,"Lleida","Golmés",1893,16.785887,1091,NA,29.6,2.3,13.3,37827,13606,112.773307719753,3.2771506139638,0,0,28,1924870,1924870,0,0,0,0,0,0,0,0,10,0.30765115034778,0.467313915857605,0.0470438652256834,0.00508582326764145,1869,50.6153023006956,49.3846976993044,"1.0249187432286024",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4007",34092525100,25100,"Lleida","Gósol",233,56.3232,213,NA,27.5,2.5,NA,32625,14817,4.13683881597636,2.36735592102602,0,0,0,0,0,0,0,0,0,1200000,0,0,0,1,0.370689655172414,0.495145631067961,0.388349514563107,0.339805825242718,232,57.3275862068966,42.6724137931034,"1.3434343434343434",1200000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4008",34092525101,25101,"Lleida","La Granadella",724,82.9655,694,NA,29.6,2.6,17.4,29005,12356,8.72651885422254,2.85973856619715,0,0,5,1525350,1525350,124000000,0,0,0,0,0,0,0,13,0.375527426160338,0.515007898894155,0.0425196850393701,0.0062992125984252,711,54.2897327707454,45.7102672292546,"1.1876923076923076",0,"Wind Onshore","Medium Income","Cataluña","Sin CAIs"
"4009",34092525102,25102,"Lleida","La Granja d'Escarp",923,38.2489,919,NA,31.9,3,25.3,27767,11204,24.1314129295222,2.96520170102591,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.336216216216216,0.551597051597052,0.0256410256410256,0.00366300366300366,925,56,44,"1.2727272727272727",0,"None","Low Income","Cataluña","Sin CAIs"
"4010",34092525103,25103,"Lleida","Granyanella",136,23.9814,44,NA,20.6,2,NA,40094,14280,5.67106173951479,2.13353890837022,0,0,1,15000,15000,0,0,0,0,0,0,0,0,6,0.36734693877551,0.492753623188406,0.260869565217391,0.485507246376812,147,56.4625850340136,43.5374149659864,"1.296875",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4011",34092525104,25104,"Lleida","Granyena de Segarra",157,16.5829,143,NA,25.5,1.9,NA,34657,13814,9.46758407757389,2.19589965240923,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.449367088607595,0.555555555555556,0.244444444444444,0.518518518518518,158,53.7974683544304,46.2025316455696,"1.1643835616438356",0,"None","Medium Income","Cataluña","Sin CAIs"
"4012",34092525105,25105,"Lleida","Granyena de les Garrigues",147,20.3014,146,NA,32,2.9,NA,25189,11177,7.24087993931453,2.16731733474818,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.372549019607843,0.551470588235294,0.291970802919708,0.408759124087591,153,61.437908496732,38.562091503268,"1.5932203389830508",0,"None","Low Income","Cataluña","Sin CAIs"
"4013",34092525109,25109,"Lleida","Guimerà",261,25.3765,255,NA,32.4,2.6,NA,25697,11519,10.285106299135,2.41664050733828,0,0,1,11400,11400,0,0,0,0,0,0,0,0,5,0.444866920152091,0.575,0.265560165975104,0.539419087136929,263,53.9923954372624,46.0076045627376,"1.1735537190082646",0,"Solar PV","Low Income","Cataluña","Sin CAIs"
"4014",34092525110,25110,"Lleida","Guissona",7390,18.177196,7330,NA,25.2,2.1,10.6,39554,12534,406.553353993652,3.86864443839483,0,0,5,126700,126700,0,27706000,0,0,0,0,0,0,4.60251046025105,0.248795263665152,0.366678164884443,0.0420338983050847,0.00864406779661017,7263,53.559135343522,46.440864656478,"1.1532760154165431",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4015",34092525111,25111,"Lleida","Guixers",132,65.7009,29,NA,36.7,2,NA,39285,16213,2.00910489810642,2.12057393120585,0,0,1,90000,90000,0,0,0,0,2172000,0,0,0,23,0.37007874015748,0.495652173913044,0.28695652173913,0.478260869565217,127,60.6299212598425,39.3700787401575,"1.54",2172000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4016",34092525112,25112,"Lleida","Ivars de Noguera",327,27.3905,327,NA,29.1,2.5,NA,33606,12248,11.938445811504,2.51454775266029,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.338323353293413,0.494880546075085,0.221476510067114,0.560402684563758,334,52.6946107784431,47.3053892215569,"1.1139240506329113",0,"None","Medium Income","Cataluña","Sin CAIs"
"4017",34092525113,25113,"Lleida","Ivars d'Urgell",1560,24.1704,1249,NA,26.9,2.5,12.5,35273,13413,64.5417535497964,3.19312459835446,0,0,5,275900,275900,0,0,0,0,0,0,0,0,3.04761904761905,0.381290322580645,0.505643340857788,0.0326894502228826,0.00222882615156018,1550,52.7096774193548,47.2903225806452,"1.1145975443383356",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4018",34092525114,25114,"Lleida","Ivorra",100,15.3233,77,NA,24.5,2.2,NA,39439,15417,6.52600941050557,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364,0.523364485981308,0.299065420560748,0.457943925233645,110,55.4545454545455,44.5454545454545,"1.2448979591836735",0,"None","Medium Income","Cataluña","Sin CAIs"
"4019",34092525118,25118,"Lleida","Juncosa",401,76.7075,391,NA,29.2,2.4,NA,26146,11196,5.22765049049963,2.60314437262018,20000,1,21,1346000,1326000,0,0,0,0,0,0,0,0,3,0.368020304568528,0.487323943661972,0.203342618384401,0.587743732590529,394,51.5228426395939,48.4771573604061,"1.0628272251308901",0,"Solar PV","Low Income","Cataluña","Sin CAIs"
"4020",34092525119,25119,"Lleida","Juneda",3558,47.3297,3460,NA,28.6,2.5,14.9,34639,12811,75.1747845433206,3.55120594374791,0,0,63,9344300,9344300,0,0,0,0,617000,0,32664000,0,1.30769230769231,0.326371484266221,0.492231404958678,0.0404303880013042,0.00684708183893055,3591,53.7733221943748,46.2266778056252,"1.1632530120481928",617000,"Cogeneration/Biomass","Medium Income","Cataluña","Sin CAIs"
"4021",34092525120,25120,"Lleida","Lleida",140797,211.7794,134339,NA,33.4,2.9,20.5,34151,13303,664.828590505026,5.14859340127395,40000,2,86,4931140,4891140,0,1590000,0,0,2948000,0,0,0,13.2459425026598,0.301648996278782,0.514907852529648,0.051809203542829,0.00527348228160905,138933,49.4641301922509,50.5358698077491,"0.9787924969021948",2948000,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4022",34092525121,25121,"Lleida","Les",970,23.3949,970,NA,33.7,2.7,20.7,33764,13578,41.4620280488483,2.98677173426624,0,0,0,0,0,0,14950000,0,0,0,0,0,0,3,0.240702479338843,0.476590636254502,0.0391923990498812,0.0118764845605701,968,49.0702479338843,50.9297520661157,"0.9634888438133874",0,"None","Medium Income","Cataluña","Sin CAIs"
"4023",34092525123,25123,"Lleida","Lladorre",254,148.251515,51,NA,29.7,2.4,NA,33064,15439,1.7133045824186,2.40483371661994,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.326530612244898,0.518348623853211,0.373873873873874,0.418918918918919,245,51.4285714285714,48.5714285714286,"1.0588235294117647",0,"None","Medium Income","Cataluña","Sin CAIs"
"4024",34092525124,25124,"Lleida","Lladurs",190,128.3381,59,NA,25.7,2.2,NA,38843,13709,1.48046449183836,2.27875360095283,0,0,3,300000,300000,0,0,0,0,60000,0,0,0,22,0.379679144385027,0.432926829268293,0.355421686746988,0.421686746987952,187,52.4064171122995,47.5935828877005,"1.101123595505618",60000,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4025",34092525125,25125,"Lleida","Llardecans",421,66.2906,414,NA,25.8,2.4,NA,29673,13065,6.3508250038467,2.62428209583567,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.434883720930233,0.521850899742931,0.243589743589744,0.558974358974359,430,53.2558139534884,46.7441860465116,"1.1393034825870647",0,"None","Medium Income","Cataluña","Sin CAIs"
"4026",34092525126,25126,"Lleida","Llavorsí",343,69.2044,239,NA,31.7,2.7,NA,29599,14714,4.95633225633052,2.53529412004277,0,0,0,0,0,0,0,0,0,8099000,0,0,0,12,0.32,0.485342019543974,0.393548387096774,0.354838709677419,350,51.1428571428571,48.8571428571429,"1.0467836257309941",8099000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4027",34092525127,25127,"Lleida","Lles de Cerdanya",286,102.6091,98,NA,29.8,3.1,NA,28854,12790,2.78727715183156,2.45636603312904,0,0,3,299800,299800,0,0,0,0,1440000,0,0,0,3,0.366782006920415,0.493927125506073,0.366935483870968,0.350806451612903,289,56.7474048442907,43.2525951557093,"1.312",1440000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4028",34092525128,25128,"Lleida","Llimiana",146,41.1878,79,NA,29.7,3,NA,31046,12586,3.54473897610458,2.16435285578444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413333333333333,0.562043795620438,0.357664233576642,0.408759124087591,150,58.6666666666667,41.3333333333333,"1.4193548387096775",0,"None","Medium Income","Cataluña","Sin CAIs"
"4029",34092525129,25129,"Lleida","Llobera",202,38.903012,32,NA,24.4,1.9,NA,43236,13250,5.19240001262627,2.30535136944662,0,0,1,100000,100000,0,0,0,0,0,0,0,0,0,0.363636363636364,0.409937888198758,0.289156626506024,0.487951807228916,187,57.7540106951872,42.2459893048128,"1.3670886075949367",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4030",34092525130,25130,"Lleida","Maldà",234,31.5379,217,NA,26.9,2.4,NA,29851,12793,7.4196443009839,2.36921585741014,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.415254237288136,0.528301886792453,0.240566037735849,0.528301886792453,236,50.4237288135593,49.5762711864407,"1.017094017094017",0,"None","Medium Income","Cataluña","Sin CAIs"
"4031",34092525131,25131,"Lleida","Massalcoreig",589,14.4447,574,NA,30.4,2.6,29.6,27853,10146,40.7762016518169,2.7701152947871,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.320338983050847,0.520754716981132,0.0411214953271028,0.00560747663551402,590,57.4576271186441,42.5423728813559,"1.350597609561753",0,"None","Low Income","Cataluña","Sin CAIs"
"4032",34092525132,25132,"Lleida","Massoteres",220,26.1435,158,NA,27.8,2.1,NA,38517,13436,8.4150936179165,2.34242268082221,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.243362831858407,0.363636363636364,0.247422680412371,0.505154639175258,226,55.3097345132743,44.6902654867257,"1.2376237623762376",0,"None","Medium Income","Cataluña","Sin CAIs"
"4033",34092525133,25133,"Lleida","Maials",911,57.1156,887,NA,26.5,2.5,18.1,27528,10819,15.9501082016122,2.959518376973,0,0,1,1000000,1000000,0,0,0,0,0,0,0,0,1,0.357917570498915,0.516324062877872,0.0359712230215827,0.00719424460431655,922,55.0976138828633,44.9023861171367,"1.2270531400966183",0,"Solar PV","Low Income","Cataluña","Sin CAIs"
"4034",34092525134,25134,"Lleida","Menàrguens",774,20.5338,755,NA,28.4,2.5,14.7,31393,12324,37.6939485141571,2.88874096068289,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.336747759282971,0.52991452991453,0.052112676056338,0.0028169014084507,781,53.9052496798976,46.0947503201024,"1.1694444444444445",0,"None","Medium Income","Cataluña","Sin CAIs"
"4035",34092525135,25135,"Lleida","Miralcamp",1364,14.8969,1321,NA,27.8,2.3,14.6,33124,11983,91.5626741134062,3.13481437032046,0,0,15,1725750,1725750,0,2004000,0,0,0,0,15000000,0,6,0.337490829053558,0.493794326241135,0.0366492146596859,0.00349040139616056,1363,51.9442406456346,48.0557593543654,"1.080916030534351",0,"Cogeneration/Biomass","Low Income","Cataluña","Sin CAIs"
"4036",34092525136,25136,"Lleida","La Molsosa",99,26.741226,51,NA,24.7,2,NA,44541,13671,3.70214888427329,1.99563519459755,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.355769230769231,0.459183673469388,0.346938775510204,0.428571428571429,104,50.9615384615385,49.0384615384615,"1.0392156862745099",0,"None","Medium Income","Cataluña","Sin CAIs"
"4037",34092525137,25137,"Lleida","Mollerussa",14730,6.9598,14664,NA,30.6,2.6,19.5,33851,12215,2116.44012758987,4.16820274684263,0,0,6,1839400,1839400,0,56050000,0,0,0,0,2000000,0,9.4136469245506,0.275834338560515,0.469842837159549,0.0453035091984764,0.00478158683847962,14922,51.474333199303,48.525666800697,"1.0607650876950698",0,"Cogeneration/Biomass","Medium Income","Cataluña","Sin CAIs"
"4038",34092525138,25138,"Lleida","Montgai",647,29.1329,381,NA,26.8,2.2,11.2,34779,13944,22.2085683196661,2.8109042806687,0,0,8,423750,423750,0,0,0,0,0,0,0,0,6,0.404870624048706,0.48566610455312,0.0285234899328859,0.00335570469798658,657,52.9680365296804,47.0319634703196,"1.1262135922330097",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4039",34092525139,25139,"Lleida","Montellà i Martinet",615,55.1705,420,NA,33.2,2.9,17.7,27266,14071,11.1472616706392,2.78887511577542,0,0,0,0,0,0,0,0,0,4710000,0,0,0,7,0.323283082077052,0.504743833017078,0.0320754716981132,0.00188679245283019,597,55.2763819095477,44.7236180904523,"1.2359550561797752",4710000,"Hydro","Medium Income","Cataluña","Sin CAIs"
"4040",34092525140,25140,"Lleida","Montferrer i Castellbò",1083,176.920772,190,NA,32.6,2.5,19,30486,12438,6.1213840961535,3.03462845662532,0,0,7,123500,123500,0,0,0,0,0,0,0,0,2,0.324699352451434,0.539488320355951,0.052863436123348,0.00440528634361234,1081,54.6716003700278,45.3283996299722,"1.2061224489795919",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4041",34092525141,25141,"Lleida","Montoliu de Segarra",180,29.4602,33,NA,31.6,2.9,NA,29278,13477,6.10993815384824,2.25527250510331,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.345360824742268,0.542857142857143,0.393258426966292,0.382022471910112,194,54.639175257732,45.360824742268,"1.2045454545454546",0,"None","Medium Income","Cataluña","Sin CAIs"
"4042",34092525142,25142,"Lleida","Montoliu de Lleida",494,7.3462,433,NA,24.3,1.9,NA,34117,12794,67.2456508126651,2.69372694892365,0,0,1,300000,300000,0,0,0,0,0,0,0,0,1,0.374745417515275,0.497607655502392,0.272511848341232,0.509478672985782,491,52.5458248472505,47.4541751527495,"1.1072961373390557",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
"4043",34092525143,25143,"Lleida","Montornès de Segarra",92,12.1372,44,NA,28.8769,NA,NA,28075.2644,15742,7.58000197739182,1.96378782734556,0,0,1,13800,13800,0,0,0,0,0,0,0,0,24,0.494505494505495,0.578313253012048,0.27710843373494,0.518072289156627,91,47.2527472527472,52.7472527472528,"0.8958333333333334",0,"Solar PV","Medium Income","Cataluña","Sin CAIs"
